hotel_class,region_id,url,phone,details,address,type,id,name,region,street-address,postal-code,locality,full_address,latitude,longitude
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223160-Reviews-Days_Inn_And_Suites_Houston_IAH_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '10137 North Freeway', 'postal-code': '77037', 'locality': 'Houston'}",hotel,223160,Days Inn And Suites Houston IAH Airport,TX,10137 North Freeway,77037,Houston,"10137 North Freeway, Houston, TX, 77037, USA",29.9096933,-95.4135863
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223179-Reviews-Holiday_Inn_Express_Hotel_Suites_Houston_Hwy_59S_Hillcroft-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6687 Southwest Freeway', 'postal-code': '77074', 'locality': 'Houston'}",hotel,223179,Holiday Inn Express Hotel & Suites Houston Hwy 59S/Hillcroft,TX,6687 Southwest Freeway,77074,Houston,"6687 Southwest Freeway, Houston, TX, 77074, USA",29.7154337,-95.5013214
3.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99101-Reviews-Sheraton_North_Houston_at_George_Bush_Intercontinental-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '15700 John F Kennedy Boulevard', 'postal-code': '77032', 'locality': 'Houston'}",hotel,99101,Sheraton North Houston at George Bush Intercontinental,TX,15700 John F Kennedy Boulevard,77032,Houston,"15700 John F Kennedy Boulevard, Houston, TX, 77032, USA",29.9455606,-95.3312376
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d596014-Reviews-Staybridge_Suites_Houston_West_Energy_Corridor-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '1225 Eldridge Pkwy', 'postal-code': '77077', 'locality': 'Houston'}",hotel,596014,Staybridge Suites Houston West / Energy Corridor,TX,1225 Eldridge Pkwy,77077,Houston,"1225 Eldridge Pkwy, Houston, TX, 77077, USA",29.7665614,-95.6238704
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d815515-Reviews-Scottish_Inns_Suites_Willowbrook-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14720 State Highway 249', 'postal-code': '77086', 'locality': 'Houston'}",hotel,815515,Scottish Inns & Suites - Willowbrook,TX,14720 State Highway 249,77086,Houston,"14720 State Highway 249, Houston, TX, 77086, USA",,
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d256700-Reviews-Sun_Suites_of_Hobby_Clearlake-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12485 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,256700,Sun Suites of Hobby / Clearlake,TX,12485 Gulf Freeway,77034,Houston,"12485 Gulf Freeway, Houston, TX, 77034, USA",29.6199563,-95.2209493
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d256702-Reviews-Sun_Suites_Of_Westchase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '3100 West Sam Houston Pkwy S', 'postal-code': '77042', 'locality': 'Houston'}",hotel,256702,Sun Suites Of Westchase,TX,3100 West Sam Houston Pkwy S,77042,Houston,"3100 West Sam Houston Pkwy S, Houston, TX, 77042, USA",29.731011,-95.558253
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d2712053-Reviews-Staybridge_Suites_Houston_Iah_Beltway_8-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '1910 North Sam Houston Parkway East', 'postal-code': '77032', 'locality': 'Houston'}",hotel,2712053,Staybridge Suites Houston Iah - Beltway 8,TX,1910 North Sam Houston Parkway East,77032,Houston,"1910 North Sam Houston Parkway East, Houston, TX, 77032, USA",29.9373558,-95.3596038
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d650546-Reviews-Symphony_Inn_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11744 Southwest Freeway', 'postal-code': '77031', 'locality': 'Houston'}",hotel,650546,Symphony Inn & Suites,TX,11744 Southwest Freeway,77031,Houston,"11744 Southwest Freeway, Houston, TX, 77031, USA",29.6522305,-95.5666494
1.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99004-Reviews-Americas_Best_Value_Inn_Texas_Medical_Center_Reliant_Park-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9604 S. Main', 'postal-code': '77025', 'locality': 'Houston'}",hotel,99004,Americas Best Value Inn-Texas Medical Center/Reliant Park,TX,9604 S. Main,77025,Houston,"9604 S. Main, Houston, TX, 77025, USA",29.6618675,-95.4398614
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223149-Reviews-Hampton_Inn_Houston_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8620 Airport Blvd', 'postal-code': '77061', 'locality': 'Houston'}",hotel,223149,Hampton Inn Houston Hobby Airport,TX,8620 Airport Blvd,77061,Houston,"8620 Airport Blvd, Houston, TX, 77061, USA",29.6542052,-95.2636864
3.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98989-Reviews-DoubleTree_by_Hilton_Houston_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8181 Airport Boulevard', 'postal-code': '77061-4142', 'locality': 'Houston'}",hotel,98989,DoubleTree by Hilton Houston Hobby Airport,TX,8181 Airport Boulevard,77061-4142,Houston,"8181 Airport Boulevard, Houston, TX, 77061-4142, USA",29.6590935,-95.2684322
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107930-Reviews-Candlewood_Suites_Houston_by_the_Galleria-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4900 Loop Central Drive', 'postal-code': '77081', 'locality': 'Houston'}",hotel,107930,Candlewood Suites Houston by the Galleria,TX,4900 Loop Central Drive,77081,Houston,"4900 Loop Central Drive, Houston, TX, 77081, USA",29.724671,-95.456329
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99041-Reviews-La_Quinta_Inn_Houston_Wilcrest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11113 Katy Freeway', 'postal-code': '77079-2102', 'locality': 'Houston'}",hotel,99041,La Quinta Inn Houston Wilcrest,TX,11113 Katy Freeway,77079-2102,Houston,"11113 Katy Freeway, Houston, TX, 77079-2102, USA",29.784014,-95.578902
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1627951-Reviews-Travelodge_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8800 Airport Blvd.', 'postal-code': '77061', 'locality': 'Houston'}",hotel,1627951,Travelodge Houston,TX,8800 Airport Blvd.,77061,Houston,"8800 Airport Blvd., Houston, TX, 77061, USA",29.6524552,-95.2610111
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d486939-Reviews-Hampton_Inn_Suites_Houston_Westchase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6440 W Sam Houston Pkwy S', 'postal-code': '77072', 'locality': 'Houston'}",hotel,486939,Hampton Inn & Suites Houston-Westchase,TX,6440 W Sam Houston Pkwy S,77072,Houston,"6440 W Sam Houston Pkwy S, Houston, TX, 77072, USA",29.6866403,-95.5575585
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d558146-Reviews-Star_Inn_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4515 Airline Dr', 'postal-code': '77022', 'locality': 'Houston'}",hotel,558146,Star Inn & Suites,TX,4515 Airline Dr,77022,Houston,"4515 Airline Dr, Houston, TX, 77022, USA",29.8350904,-95.3841697
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d258635-Reviews-Sun_Suites_Of_Greenspoint-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12010 Kuykendahl Road', 'postal-code': '77067', 'locality': 'Houston'}",hotel,258635,Sun Suites Of Greenspoint,TX,12010 Kuykendahl Road,77067,Houston,"12010 Kuykendahl Road, Houston, TX, 77067, USA",29.9619936,-95.4215403
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1636050-Reviews-Americas_Best_Value_Inn_Medical_Center_North-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2419 Riverside Drive', 'postal-code': '77004', 'locality': 'Houston'}",hotel,1636050,Americas Best Value Inn - Medical Center North,TX,2419 Riverside Drive,77004,Houston,"2419 Riverside Drive, Houston, TX, 77004, USA",29.7169417,-95.3767601
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d266326-Reviews-Super_8_Houston_Downtown_I_610-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '5550 Homestead Road', 'postal-code': '77028', 'locality': 'Houston'}",hotel,266326,Super 8 Houston/Downtown/I-610,TX,5550 Homestead Road,77028,Houston,"5550 Homestead Road, Houston, TX, 77028, USA",29.8087358,-95.3004513
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1155392-Reviews-Athens_Hotel_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '1308 Clay St', 'postal-code': '77002', 'locality': 'Houston'}",hotel,1155392,Athens Hotel Suites,TX,1308 Clay St,77002,Houston,"1308 Clay St, Houston, TX, 77002, USA",29.7522281,-95.3645744
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107884-Reviews-Americas_Best_Value_Inn_Suites_Houston_Northwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12170 Northwest Freeway', 'postal-code': '77092', 'locality': 'Houston'}",hotel,107884,Americas Best Value Inn & Suites - Houston/Northwest,TX,12170 Northwest Freeway,77092,Houston,"12170 Northwest Freeway, Houston, TX, 77092, USA",29.8341099,-95.4830642
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1514581-Reviews-Park_Inn_by_Radisson_Houston_North-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '500 N Sam Houston Pkwy', 'postal-code': '77060', 'locality': 'Houston'}",hotel,1514581,"Park Inn by Radisson, Houston North",TX,500 N Sam Houston Pkwy,77060,Houston,"500 N Sam Houston Pkwy, Houston, TX, 77060, USA",29.9410911,-95.4125705
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98964-Reviews-Holiday_Inn_Houston_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8611 Airport Blvd.', 'postal-code': '77061', 'locality': 'Houston'}",hotel,98964,Holiday Inn Houston Hobby Airport,TX,8611 Airport Blvd.,77061,Houston,"8611 Airport Blvd., Houston, TX, 77061, USA",29.6569434,-95.2867225
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d595438-Reviews-Extended_Stay_America_Houston_Katy_Freeway_Energy_Corridor-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '15385 Katy Freeway, I-10', 'postal-code': '77094', 'locality': 'Houston'}",hotel,595438,Extended Stay America - Houston - Katy Freeway - Energy Corridor,TX,"15385 Katy Freeway, I-10",77094,Houston,"15385 Katy Freeway, I-10, Houston, TX, 77094, USA",29.7837752,-95.6531026
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1160746-Reviews-La_Quinta_Inn_Houston_Wirt_Road-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8017 Katy Freeway', 'postal-code': '77024', 'locality': 'Houston'}",hotel,1160746,La Quinta Inn Houston Wirt Road,TX,8017 Katy Freeway,77024,Houston,"8017 Katy Freeway, Houston, TX, 77024, USA",29.7832153,-95.4824485
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99013-Reviews-Baymont_Inn_Houston_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9902 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,99013,Baymont Inn Houston Hobby Airport,TX,9902 Gulf Freeway,77034,Houston,"9902 Gulf Freeway, Houston, TX, 77034, USA",29.6480405,-95.2478368
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107846-Reviews-Montecito_Apartment_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2300 McCue Rd', 'postal-code': '77056', 'locality': 'Houston'}",hotel,107846,Montecito Apartment Suites,TX,2300 McCue Rd,77056,Houston,"2300 McCue Rd, Houston, TX, 77056, USA",29.7453802,-95.4648276
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1146185-Reviews-Value_Place_Conroe-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2551 I 45 NORTH', 'postal-code': '77034', 'locality': 'Houston'}",hotel,1146185,Value Place Conroe,TX,2551 I 45 NORTH,77034,Houston,"2551 I 45 NORTH, Houston, TX, 77034, USA",,
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d226728-Reviews-Interstate_Motor_Lodge-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '13213 I-10 East Freeway', 'postal-code': '77015', 'locality': 'Houston'}",hotel,226728,Interstate Motor Lodge,TX,13213 I-10 East Freeway,77015,Houston,"13213 I-10 East Freeway, Houston, TX, 77015, USA",,
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d239859-Reviews-Studio_6_Houston_Northwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14255 Northwest Freeway', 'postal-code': '77040', 'locality': 'Houston'}",hotel,239859,Studio 6 Houston Northwest,TX,14255 Northwest Freeway,77040,Houston,"14255 Northwest Freeway, Houston, TX, 77040, USA",29.861833,-95.5304142
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98962-Reviews-Holiday_Inn_Houston_Near_The_Galleria-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7787 Katy Freeway', 'postal-code': '77024', 'locality': 'Houston'}",hotel,98962,Holiday Inn Houston Near The Galleria,TX,7787 Katy Freeway,77024,Houston,"7787 Katy Freeway, Houston, TX, 77024, USA",29.7847515,-95.4715461
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223178-Reviews-Holiday_Inn_Express_Suites_Houston_North_Intercontinental-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '125 Airtex Drive', 'postal-code': '77090', 'locality': 'Houston'}",hotel,223178,Holiday Inn Express & Suites Houston North Intercontinental,TX,125 Airtex Drive,77090,Houston,"125 Airtex Drive, Houston, TX, 77090, USA",29.9820953,-95.4219439
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98940-Reviews-Houston_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2200 South Wayside Drive', 'postal-code': '77023', 'locality': 'Houston'}",hotel,98940,Houston Inn and Suites,TX,2200 South Wayside Drive,77023,Houston,"2200 South Wayside Drive, Houston, TX, 77023, USA",29.7170884,-95.3145353
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107802-Reviews-Econo_Lodge-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6630 Hoover Street', 'postal-code': '77092', 'locality': 'Houston'}",hotel,107802,Econo Lodge,TX,6630 Hoover Street,77092,Houston,"6630 Hoover Street, Houston, TX, 77092, USA",29.8389344,-95.4876419
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d277895-Reviews-Howard_Johnson_Clearlake-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '15313 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,277895,Howard Johnson Clearlake,TX,15313 Gulf Freeway,77034,Houston,"15313 Gulf Freeway, Houston, TX, 77034, USA",29.5893699,-95.1865982
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d108136-Reviews-Best_Value_Inn_Suites_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9000 S Main St', 'postal-code': '77025', 'locality': 'Houston'}",hotel,108136,Best Value Inn & Suites Houston,TX,9000 S Main St,77025,Houston,"9000 S Main St, Houston, TX, 77025, USA",29.720349,-95.3938564
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d488773-Reviews-Airport_Inn_And_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8115 East Haven Blvd', 'postal-code': '77034', 'locality': 'Houston'}",hotel,488773,Airport Inn And Suites,TX,8115 East Haven Blvd,77034,Houston,"8115 East Haven Blvd, Houston, TX, 77034, USA",,
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223156-Reviews-Comfort_Inn_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11230 Southwest Freeway', 'postal-code': '77031', 'locality': 'Houston'}",hotel,223156,Comfort Inn Houston,TX,11230 Southwest Freeway,77031,Houston,"11230 Southwest Freeway, Houston, TX, 77031, USA",29.65994,-95.559989
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107903-Reviews-Howard_Johnson_Express_Inn_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4602 Katy Freeway/I-10', 'postal-code': '77007', 'locality': 'Houston'}",hotel,107903,Howard Johnson Express Inn - Houston,TX,4602 Katy Freeway/I-10,77007,Houston,"4602 Katy Freeway/I-10, Houston, TX, 77007, USA",,
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d217745-Reviews-Extended_Stay_America_Houston_Med_Ctr_Reliant_Pk_Fannin_St-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7979 Fannin Street', 'postal-code': '77054', 'locality': 'Houston'}",hotel,217745,Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Fannin St.,TX,7979 Fannin Street,77054,Houston,"7979 Fannin Street, Houston, TX, 77054, USA",29.6902439,-95.4031558
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107769-Reviews-Fairfield_Inn_Suites_Houston_I_45_North-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '17617 North Freeway', 'postal-code': '77090', 'locality': 'Houston'}",hotel,107769,Fairfield Inn & Suites Houston I-45 North,TX,17617 North Freeway,77090,Houston,"17617 North Freeway, Houston, TX, 77090, USA",30.0234178,-95.4302097
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223135-Reviews-Travelodge_Houston_Intercontinental-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12701 North Freeway', 'postal-code': '77060', 'locality': 'Houston'}",hotel,223135,Travelodge Houston - Intercontinental,TX,12701 North Freeway,77060,Houston,"12701 North Freeway, Houston, TX, 77060, USA",29.9521475,-95.4188815
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d122746-Reviews-Londale_Hotel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '419 1/2 San Jacinto Street', 'postal-code': '77002', 'locality': 'Houston'}",hotel,122746,Londale Hotel,TX,419 1/2 San Jacinto Street,77002,Houston,"419 1/2 San Jacinto Street, Houston, TX, 77002, USA",29.7547965,-95.3640725
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d226721-Reviews-Studio_6_Houston_Westchase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '3030 West Sam Houston Parkway South', 'postal-code': '77042', 'locality': 'Houston'}",hotel,226721,Studio 6 Houston - Westchase,TX,3030 West Sam Houston Parkway South,77042,Houston,"3030 West Sam Houston Parkway South, Houston, TX, 77042, USA",29.7323599,-95.5583518
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107713-Reviews-Ramada_Houston_Southwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6885 Southwest Freeway', 'postal-code': '77074', 'locality': 'Houston'}",hotel,107713,Ramada Houston Southwest,TX,6885 Southwest Freeway,77074,Houston,"6885 Southwest Freeway, Houston, TX, 77074, USA",29.7113837,-95.5045543
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d142353-Reviews-Econo_Lodge_Medical_Center-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7905 S Main St', 'postal-code': '77025', 'locality': 'Houston'}",hotel,142353,Econo Lodge Medical Center,TX,7905 S Main St,77025,Houston,"7905 S Main St, Houston, TX, 77025, USA",29.6618675,-95.4398614
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d266125-Reviews-Hobby_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7775 Airport Blvd', 'postal-code': '77061', 'locality': 'Houston'}",hotel,266125,Hobby Inn and Suites,TX,7775 Airport Blvd,77061,Houston,"7775 Airport Blvd, Houston, TX, 77061, USA",29.6587277,-95.2811863
